date,adj_open,adj_high,adj_low,adj_close,adj_volume
2016-07-17,96.673288196313,97.04465747972,96.26282740939,96.536467934005,30136990.0
2016-07-24,97.005565976203,97.04465747972,96.077142767686,96.419193423456,28313669.0
2016-07-31,101.82359378461,102.17541731626,101.32517711478,101.84313953637,27733688.0
2016-08-07,104.41551056406,105.77142855201,104.32708113007,105.60439517668,40553402.0
2016-08-14,105.89915995667,106.54764247264,105.89915995667,106.29217966332,18660434.0
2016-08-21,106.87188373062,107.77582905592,106.46903853131,107.45158779793,25368072.0
2016-08-28,105.53561672802,106.06619333199,104.45481253473,105.0738185727,27766291.0
2016-09-04,105.82055601534,106.11532079532,104.95591266071,105.85003249333,26802450.0
2016-09-11,102.81395525947,103.87510846742,101.33030586687,101.33030586687,46556984.0
2016-09-18,113.11107157368,114.10344633297,112.04991836573,112.91456172036,79886911.0
2016-09-25,112.42328708705,112.7868303157,109.60337069184,110.74312784112,52481151.0
2016-10-02,110.49749052446,111.39161035709,109.84900800849,111.07719459177,36379106.0
2016-10-09,112.31520666772,112.56084398437,111.52916725442,112.06956935106,24358443.0
2016-10-16,115.82290754956,116.10784683688,115.08599559959,115.57727023291,35652191.0
2016-10-23,114.77157983428,114.86983476094,114.25082872296,114.56524448828,23192665.0
2016-10-30,111.8828849904,113.19950100768,111.47021429842,111.73550260041,37861662.0
2016-11-06,107.18949593456,108.88825142159,106.77468354819,107.49566698164,30836997.0
2016-11-13,105.59938178681,107.52529643781,105.23395182739,107.09073108066,34143898.0
2016-11-20,108.36479769593,109.17466949789,108.30553878359,108.70059819918,28428917.0
2016-11-27,109.75738213588,110.48824205472,109.57960539887,110.4092301716,11475922.0
2016-12-04,107.8215909995,108.73022765535,107.50554346703,108.54257443295,26527997.0
2016-12-11,110.92280741187,113.28328742001,110.92280741187,112.54255101578,34402627.0
2016-12-18,115.03142533399,115.06105479016,114.21661528934,114.5376010645,44351134.0
2016-12-25,114.16229461969,115.08080776094,114.16229461969,115.08080776094,14249484.0
2017-01-01,115.209202071,115.75240876744,114.00427085346,114.38945378366,30586265.0
